approval_action,wp_product_id,wp_parent_sku,wp_variant_id,wp_variant_sku,wp_attributes_json,node_variant_id,node_product_id,node_variant_sku,node_variant_name,match_method,match_status,old_wp_url,canonical_url,target_node_url,filename
set_variation_image,17289,17190,17294,17190,"[{""id"": 16, ""name"": ""Select mubkhar set"", ""slug"": ""pa_select-mubkhar-set"", ""option"": ""Roshina 1 full + Roshina Mubkhar""}]",210005,390205,17190,Roshina 1 full + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/roshina1-mubkhar-black-set.jpg,https://coveinterior.com/wp-content/uploads/2025/02/roshina1-mubkhar-black-set.jpg,/media/wordpress-migration/2025/02/roshina1-mubkhar-black-set.jpg,roshina1-mubkhar-black-set.jpg
set_variation_image,17289,17190,17293,17190,"[{""id"": 16, ""name"": ""Select mubkhar set"", ""slug"": ""pa_select-mubkhar-set"", ""option"": ""Roshina 1 basic + Roshina Mubkhar""}]",210004,390205,17190,Roshina 1 basic + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/roshina1-mubkhar-black-set.jpg,https://coveinterior.com/wp-content/uploads/2025/02/roshina1-mubkhar-black-set.jpg,/media/wordpress-migration/2025/02/roshina1-mubkhar-black-set.jpg,roshina1-mubkhar-black-set.jpg
set_variation_image,17289,17190,17292,17190,"[{""id"": 16, ""name"": ""Select mubkhar set"", ""slug"": ""pa_select-mubkhar-set"", ""option"": ""Roshina mini full + Roshina Mubkhar""}]",210003,390205,17190,Roshina mini full + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mini-roshina-Mubkhar-set.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mini-roshina-Mubkhar-set.jpg,/media/wordpress-migration/2025/02/Mini-roshina-Mubkhar-set.jpg,Mini-roshina-Mubkhar-set.jpg
set_variation_image,17289,17190,17291,17190,"[{""id"": 16, ""name"": ""Select mubkhar set"", ""slug"": ""pa_select-mubkhar-set"", ""option"": ""Roshina mini basic + Roshna Mubkhar""}]",210002,390205,17190,Roshina mini basic + Roshna Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mini-roshina-Mubkhar-set.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mini-roshina-Mubkhar-set.jpg,/media/wordpress-migration/2025/02/Mini-roshina-Mubkhar-set.jpg,Mini-roshina-Mubkhar-set.jpg
set_variation_image,14289,12553,17397,12553,"[{""id"": 19, ""name"": ""Select Mini Roshina box set"", ""slug"": ""pa_select-mini-roshina-box-set"", ""option"": ""Full set + Roshina Mubkhar""}]",210152,390147,12553,Full set + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mini-roshina-Mubkhar-set.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mini-roshina-Mubkhar-set.jpg,/media/wordpress-migration/2025/02/Mini-roshina-Mubkhar-set.jpg,Mini-roshina-Mubkhar-set.jpg
set_variation_image,14289,12553,17395,12553,"[{""id"": 19, ""name"": ""Select Mini Roshina box set"", ""slug"": ""pa_select-mini-roshina-box-set"", ""option"": ""Basic set + Roshina Mubkhar""}]",210150,390147,12553,Basic set + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mini-roshina-Mubkhar-set.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mini-roshina-Mubkhar-set.jpg,/media/wordpress-migration/2025/02/Mini-roshina-Mubkhar-set.jpg,Mini-roshina-Mubkhar-set.jpg
set_variation_image,17306,17191,17307,17191,"[{""id"": 16, ""name"": ""Select mubkhar set"", ""slug"": ""pa_select-mubkhar-set"", ""option"": ""Roshina Mubkhar only""}]",210006,390206,17191,Roshina Mubkhar only,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-petrol.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-petrol.jpg,/media/wordpress-migration/2025/02/Mubkhar-petrol.jpg,Mubkhar-petrol.jpg
set_variation_image,17512,17512,17513,17512,"[{""id"": 16, ""name"": ""Select mubkhar set"", ""slug"": ""pa_select-mubkhar-set"", ""option"": ""Roshina Mubkhar only""}]",180007,390212,17512,Roshina Mubkhar only,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-petrol.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-petrol.jpg,/media/wordpress-migration/2025/02/Mubkhar-petrol.jpg,Mubkhar-petrol.jpg
set_variation_image,17306,17191,17311,17191,"[{""id"": 16, ""name"": ""Select mubkhar set"", ""slug"": ""pa_select-mubkhar-set"", ""option"": ""Roshina 1 full + Roshina Mubkhar""}]",210008,390206,17191,Roshina 1 full + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/roshina1-mubkhar-petrol-set-1.jpg,https://coveinterior.com/wp-content/uploads/2025/02/roshina1-mubkhar-petrol-set-1.jpg,/media/wordpress-migration/2025/02/roshina1-mubkhar-petrol-set-1.jpg,roshina1-mubkhar-petrol-set-1.jpg
set_variation_image,17306,17191,17310,17191,"[{""id"": 16, ""name"": ""Select mubkhar set"", ""slug"": ""pa_select-mubkhar-set"", ""option"": ""Roshina 1 basic + Roshina Mubkhar""}]",210007,390206,17191,Roshina 1 basic + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/roshina1-mubkhar-petrol-set-1.jpg,https://coveinterior.com/wp-content/uploads/2025/02/roshina1-mubkhar-petrol-set-1.jpg,/media/wordpress-migration/2025/02/roshina1-mubkhar-petrol-set-1.jpg,roshina1-mubkhar-petrol-set-1.jpg
set_variation_image,12040,112239,17443,112239,"[{""id"": 18, ""name"": ""Select R1 box set"", ""slug"": ""pa_select-r1-box-set"", ""option"": ""Full set + Roshina Mubkhar""}]",210248,390064,112239,Full set + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/roshina1-mubkhar-petrol-set-1.jpg,https://coveinterior.com/wp-content/uploads/2025/02/roshina1-mubkhar-petrol-set-1.jpg,/media/wordpress-migration/2025/02/roshina1-mubkhar-petrol-set-1.jpg,roshina1-mubkhar-petrol-set-1.jpg
set_variation_image,12040,112239,17441,112239,"[{""id"": 18, ""name"": ""Select R1 box set"", ""slug"": ""pa_select-r1-box-set"", ""option"": ""Basic set + Roshina Mubkhar""}]",210246,390064,112239,Basic set + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/roshina1-mubkhar-petrol-set-1.jpg,https://coveinterior.com/wp-content/uploads/2025/02/roshina1-mubkhar-petrol-set-1.jpg,/media/wordpress-migration/2025/02/roshina1-mubkhar-petrol-set-1.jpg,roshina1-mubkhar-petrol-set-1.jpg
set_variation_image,17478,17478,17479,17478,"[{""id"": 15, ""name"": ""Trash bin"", ""slug"": ""pa_trash-bin"", ""option"": ""Single""}]",180001,390209,17478,Single,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Trash-Bin-Bronze.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Trash-Bin-Bronze.jpg,/media/wordpress-migration/2025/02/Trash-Bin-Bronze.jpg,Trash-Bin-Bronze.jpg
set_variation_image,17478,17478,17480,17478,"[{""id"": 15, ""name"": ""Trash bin"", ""slug"": ""pa_trash-bin"", ""option"": ""Set with Tissue Boxes""}]",180002,390209,17478,Set with Tissue Boxes,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/GFX3680-Edit-websize.png,https://coveinterior.com/wp-content/uploads/2025/02/GFX3680-Edit-websize.png,/media/wordpress-migration/2025/02/GFX3680-Edit-websize.png,GFX3680-Edit-websize.png
set_variation_image,17470,17188,18971,17188,"[{""id"": 15, ""name"": ""Trash bin"", ""slug"": ""pa_trash-bin"", ""option"": ""Set with Tissue Boxes""}]",180004,390208,17188,Set with Tissue Boxes,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Trash-Bin-Beige.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Trash-Bin-Beige.jpg,/media/wordpress-migration/2025/02/Trash-Bin-Beige.jpg,Trash-Bin-Beige.jpg
set_variation_image,17470,17188,17471,17188,"[{""id"": 15, ""name"": ""Trash bin"", ""slug"": ""pa_trash-bin"", ""option"": ""Single""}]",180003,390208,17188,Single,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Trash-Bin-Beige.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Trash-Bin-Beige.jpg,/media/wordpress-migration/2025/02/Trash-Bin-Beige.jpg,Trash-Bin-Beige.jpg
set_variation_image,17486,17486,17487,17486,"[{""id"": 15, ""name"": ""Trash bin"", ""slug"": ""pa_trash-bin"", ""option"": ""Single""}]",180005,390210,17486,Single,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Trash-Bin-black.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Trash-Bin-black.jpg,/media/wordpress-migration/2025/02/Trash-Bin-black.jpg,Trash-Bin-black.jpg
set_variation_image,17486,17486,17488,17486,"[{""id"": 15, ""name"": ""Trash bin"", ""slug"": ""pa_trash-bin"", ""option"": ""Set with Tissue Boxes""}]",180006,390210,17486,Set with Tissue Boxes,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/GFX3679-Edit-websize.png,https://coveinterior.com/wp-content/uploads/2025/02/GFX3679-Edit-websize.png,/media/wordpress-migration/2025/02/GFX3679-Edit-websize.png,GFX3679-Edit-websize.png
set_variation_image,17512,17512,17515,17512,"[{""id"": 16, ""name"": ""Select mubkhar set"", ""slug"": ""pa_select-mubkhar-set"", ""option"": ""Roshina 1 full + Roshina Mubkhar""}]",180009,390212,17512,Roshina 1 full + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-petrol.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-petrol.jpg,/media/wordpress-migration/2025/02/Mubkhar-R1-petrol.jpg,Mubkhar-R1-petrol.jpg
set_variation_image,17512,17512,17514,17512,"[{""id"": 16, ""name"": ""Select mubkhar set"", ""slug"": ""pa_select-mubkhar-set"", ""option"": ""Roshina 1 basic + Roshina Mubkhar""}]",180008,390212,17512,Roshina 1 basic + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-petrol.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-petrol.jpg,/media/wordpress-migration/2025/02/Mubkhar-R1-petrol.jpg,Mubkhar-R1-petrol.jpg
set_variation_image,17552,14557,17556,14557,"[{""id"": 19, ""name"": ""Select Mini Roshina box set"", ""slug"": ""pa_select-mini-roshina-box-set"", ""option"": ""Full set + Roshina Mubkhar""}]",180030,390214,14557,Full set + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-petrol.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-petrol.jpg,/media/wordpress-migration/2025/02/Mubkhar-R1-petrol.jpg,Mubkhar-R1-petrol.jpg
set_variation_image,17552,14557,17554,14557,"[{""id"": 19, ""name"": ""Select Mini Roshina box set"", ""slug"": ""pa_select-mini-roshina-box-set"", ""option"": ""Basic set + Roshina Mubkhar""}]",180026,390214,14557,Basic set + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-petrol.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-petrol.jpg,/media/wordpress-migration/2025/02/Mubkhar-R1-petrol.jpg,Mubkhar-R1-petrol.jpg
set_variation_image,12050,112240,17567,112240,"[{""id"": 18, ""name"": ""Select R1 box set"", ""slug"": ""pa_select-r1-box-set"", ""option"": ""Full set + Roshina Mubkhar""}]",180129,390065,112240,Full set + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-petrol.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-petrol.jpg,/media/wordpress-migration/2025/02/Mubkhar-R1-petrol.jpg,Mubkhar-R1-petrol.jpg
set_variation_image,12050,112240,17566,112240,"[{""id"": 18, ""name"": ""Select R1 box set"", ""slug"": ""pa_select-r1-box-set"", ""option"": ""Basic set + Roshina Mubkhar""}]",180126,390065,112240,Basic set + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-petrol.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-petrol.jpg,/media/wordpress-migration/2025/02/Mubkhar-R1-petrol.jpg,Mubkhar-R1-petrol.jpg
set_variation_image,17494,17494,17499,17494,"[{""id"": 16, ""name"": ""Select mubkhar set"", ""slug"": ""pa_select-mubkhar-set"", ""option"": ""Roshina 1 full + Roshina Mubkhar""}]",180014,390211,17494,Roshina 1 full + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-black.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-black.jpg,/media/wordpress-migration/2025/02/Mubkhar-R1-black.jpg,Mubkhar-R1-black.jpg
set_variation_image,17494,17494,17498,17494,"[{""id"": 16, ""name"": ""Select mubkhar set"", ""slug"": ""pa_select-mubkhar-set"", ""option"": ""Roshina 1 basic + Roshina Mubkhar""}]",180013,390211,17494,Roshina 1 basic + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-black.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-black.jpg,/media/wordpress-migration/2025/02/Mubkhar-R1-black.jpg,Mubkhar-R1-black.jpg
set_variation_image,17494,17494,17497,17494,"[{""id"": 16, ""name"": ""Select mubkhar set"", ""slug"": ""pa_select-mubkhar-set"", ""option"": ""Roshina mini full + Roshina Mubkhar""}]",180012,390211,17494,Roshina mini full + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-black.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-black.jpg,/media/wordpress-migration/2025/02/Mubkhar-R1-black.jpg,Mubkhar-R1-black.jpg
set_variation_image,17494,17494,17496,17494,"[{""id"": 16, ""name"": ""Select mubkhar set"", ""slug"": ""pa_select-mubkhar-set"", ""option"": ""Roshina mini basic + Roshna Mubkhar""}]",180011,390211,17494,Roshina mini basic + Roshna Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-black.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-black.jpg,/media/wordpress-migration/2025/02/Mubkhar-R1-black.jpg,Mubkhar-R1-black.jpg
set_variation_image,12015,112236,17573,112236,"[{""id"": 18, ""name"": ""Select R1 box set"", ""slug"": ""pa_select-r1-box-set"", ""option"": ""Basic set + Roshina Mubkhar""}]",180133,390061,112236,Basic set + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-black.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-black.jpg,/media/wordpress-migration/2025/02/Mubkhar-R1-black.jpg,Mubkhar-R1-black.jpg
set_variation_image,12015,112236,17572,112236,"[{""id"": 18, ""name"": ""Select R1 box set"", ""slug"": ""pa_select-r1-box-set"", ""option"": ""Full set + Roshina Mubkhar""}]",180136,390061,112236,Full set + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-black.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-black.jpg,/media/wordpress-migration/2025/02/Mubkhar-R1-black.jpg,Mubkhar-R1-black.jpg
set_variation_image,17523,17523,17524,17523,"[{""id"": 16, ""name"": ""Select mubkhar set"", ""slug"": ""pa_select-mubkhar-set"", ""option"": ""Roshina Mubkhar only""}]",180016,390213,17523,Roshina Mubkhar only,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-beige.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-beige.jpg,/media/wordpress-migration/2025/02/Mubkhar-beige.jpg,Mubkhar-beige.jpg
set_variation_image,17253,17189,17278,17189,"[{""id"": 16, ""name"": ""Select mubkhar set"", ""slug"": ""pa_select-mubkhar-set"", ""option"": ""Roshina Mubkhar only""}]",210099,390204,17189,Roshina Mubkhar only,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-beige.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-beige.jpg,/media/wordpress-migration/2025/02/Mubkhar-beige.jpg,Mubkhar-beige.jpg
set_variation_image,17523,17523,17528,17523,"[{""id"": 16, ""name"": ""Select mubkhar set"", ""slug"": ""pa_select-mubkhar-set"", ""option"": ""Roshina 1 full + Roshina Mubkhar""}]",180023,390213,17523,Roshina 1 full + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-beige.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-beige.jpg,/media/wordpress-migration/2025/02/Mubkhar-R1-beige.jpg,Mubkhar-R1-beige.jpg
set_variation_image,17523,17523,17527,17523,"[{""id"": 16, ""name"": ""Select mubkhar set"", ""slug"": ""pa_select-mubkhar-set"", ""option"": ""Roshina 1 basic + Roshina Mubkhar""}]",180021,390213,17523,Roshina 1 basic + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-beige.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-beige.jpg,/media/wordpress-migration/2025/02/Mubkhar-R1-beige.jpg,Mubkhar-R1-beige.jpg
set_variation_image,17523,17523,17526,17523,"[{""id"": 16, ""name"": ""Select mubkhar set"", ""slug"": ""pa_select-mubkhar-set"", ""option"": ""Roshina mini full + Roshina Mubkhar""}]",180019,390213,17523,Roshina mini full + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-beige.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-beige.jpg,/media/wordpress-migration/2025/02/Mubkhar-R1-beige.jpg,Mubkhar-R1-beige.jpg
set_variation_image,17523,17523,17525,17523,"[{""id"": 16, ""name"": ""Select mubkhar set"", ""slug"": ""pa_select-mubkhar-set"", ""option"": ""Roshina mini basic + Roshna Mubkhar""}]",180018,390213,17523,Roshina mini basic + Roshna Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-beige.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-beige.jpg,/media/wordpress-migration/2025/02/Mubkhar-R1-beige.jpg,Mubkhar-R1-beige.jpg
set_variation_image,11998,112234,17578,112234,"[{""id"": 18, ""name"": ""Select R1 box set"", ""slug"": ""pa_select-r1-box-set"", ""option"": ""Basic set + Roshina Mubkhar""}]",180140,390060,112234,Basic set + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-beige.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-beige.jpg,/media/wordpress-migration/2025/02/Mubkhar-R1-beige.jpg,Mubkhar-R1-beige.jpg
set_variation_image,11998,112234,17577,112234,"[{""id"": 18, ""name"": ""Select R1 box set"", ""slug"": ""pa_select-r1-box-set"", ""option"": ""Full set + Roshina Mubkhar""}]",180143,390060,112234,Full set + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-beige.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mubkhar-R1-beige.jpg,/media/wordpress-migration/2025/02/Mubkhar-R1-beige.jpg,Mubkhar-R1-beige.jpg
set_variation_image,17552,14557,17555,14557,"[{""id"": 19, ""name"": ""Select Mini Roshina box set"", ""slug"": ""pa_select-mini-roshina-box-set"", ""option"": ""Full set (Only Box)""}]",180028,390214,14557,Full set (Only Box),wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,/media/wordpress-migration/2023/12/MR2-gray-closed.jpg,MR2-gray-closed.jpg
set_variation_image,17552,14557,17553,14557,"[{""id"": 19, ""name"": ""Select Mini Roshina box set"", ""slug"": ""pa_select-mini-roshina-box-set"", ""option"": ""Basic set (Only Box)""}]",180025,390214,14557,Basic set (Only Box),wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,/media/wordpress-migration/2023/12/MR2-gray-closed.jpg,MR2-gray-closed.jpg
set_variation_image,14431,12561,14433,12561,"[{""id"": 19, ""name"": ""Select Mini Roshina box set"", ""slug"": ""pa_select-mini-roshina-box-set"", ""option"": ""Full set (Only Box)""}]",180058,390155,12561,Full set (Only Box),wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,/media/wordpress-migration/2023/12/MR2-gray-closed.jpg,MR2-gray-closed.jpg
set_variation_image,14431,12561,14432,12561,"[{""id"": 19, ""name"": ""Select Mini Roshina box set"", ""slug"": ""pa_select-mini-roshina-box-set"", ""option"": ""Basic set (Only Box)""}]",180056,390155,12561,Basic set (Only Box),wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,/media/wordpress-migration/2023/12/MR2-gray-closed.jpg,MR2-gray-closed.jpg
set_variation_image,14408,12559,14410,12559,"[{""id"": 8, ""name"": ""Select box set"", ""slug"": ""pa_select-box-set"", ""option"": ""Full set""}]",210142,390152,12559,Full set,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,/media/wordpress-migration/2023/12/MR2-gray-closed.jpg,MR2-gray-closed.jpg
set_variation_image,14408,12559,14409,12559,"[{""id"": 8, ""name"": ""Select box set"", ""slug"": ""pa_select-box-set"", ""option"": ""Basic set""}]",210141,390152,12559,Basic set,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,/media/wordpress-migration/2023/12/MR2-gray-closed.jpg,MR2-gray-closed.jpg
set_variation_image,14313,12554,14315,12554,"[{""id"": 19, ""name"": ""Select Mini Roshina box set"", ""slug"": ""pa_select-mini-roshina-box-set"", ""option"": ""Full set (Only Box)""}]",210148,390148,12554,Full set (Only Box),wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,/media/wordpress-migration/2023/12/MR2-gray-closed.jpg,MR2-gray-closed.jpg
set_variation_image,14313,12554,14314,12554,"[{""id"": 19, ""name"": ""Select Mini Roshina box set"", ""slug"": ""pa_select-mini-roshina-box-set"", ""option"": ""Basic set (Only Box)""}]",210147,390148,12554,Basic set (Only Box),wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,https://coveinterior.com/wp-content/uploads/2023/12/MR2-gray-closed.jpg,/media/wordpress-migration/2023/12/MR2-gray-closed.jpg,MR2-gray-closed.jpg
set_variation_image,17419,12557,17422,12557,"[{""id"": 19, ""name"": ""Select Mini Roshina box set"", ""slug"": ""pa_select-mini-roshina-box-set"", ""option"": ""Full set (Only Box)""}]",210097,390207,12557,Full set (Only Box),wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mini-Roshina-1.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mini-Roshina-1.jpg,/media/wordpress-migration/2025/02/Mini-Roshina-1.jpg,Mini-Roshina-1.jpg
set_variation_image,17419,12557,17420,12557,"[{""id"": 19, ""name"": ""Select Mini Roshina box set"", ""slug"": ""pa_select-mini-roshina-box-set"", ""option"": ""Basic set (Only Box)""}]",210095,390207,12557,Basic set (Only Box),wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/Mini-Roshina-1.jpg,https://coveinterior.com/wp-content/uploads/2025/02/Mini-Roshina-1.jpg,/media/wordpress-migration/2025/02/Mini-Roshina-1.jpg,Mini-Roshina-1.jpg
set_variation_image,17419,12557,17423,12557,"[{""id"": 19, ""name"": ""Select Mini Roshina box set"", ""slug"": ""pa_select-mini-roshina-box-set"", ""option"": ""Full set + Roshina Mubkhar""}]",210098,390207,12557,Full set + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/miniroshina-mubkhar-beige-set.png,https://coveinterior.com/wp-content/uploads/2025/02/miniroshina-mubkhar-beige-set.png,/media/wordpress-migration/2025/02/miniroshina-mubkhar-beige-set.png,miniroshina-mubkhar-beige-set.png
set_variation_image,17419,12557,17421,12557,"[{""id"": 19, ""name"": ""Select Mini Roshina box set"", ""slug"": ""pa_select-mini-roshina-box-set"", ""option"": ""Basic set + Roshina Mubkhar""}]",210096,390207,12557,Basic set + Roshina Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/miniroshina-mubkhar-beige-set.png,https://coveinterior.com/wp-content/uploads/2025/02/miniroshina-mubkhar-beige-set.png,/media/wordpress-migration/2025/02/miniroshina-mubkhar-beige-set.png,miniroshina-mubkhar-beige-set.png
set_variation_image,17253,17189,17456,17189,"[{""id"": 16, ""name"": ""Select mubkhar set"", ""slug"": ""pa_select-mubkhar-set"", ""option"": ""Roshina mini basic + Roshna Mubkhar""}]",210100,390204,17189,Roshina mini basic + Roshna Mubkhar,wc_variant_id,multiple_node_variant_matches,https://coveinterior.com/wp-content/uploads/2025/02/miniroshina-mubkhar-beige-set.png,https://coveinterior.com/wp-content/uploads/2025/02/miniroshina-mubkhar-beige-set.png,/media/wordpress-migration/2025/02/miniroshina-mubkhar-beige-set.png,miniroshina-mubkhar-beige-set.png
